exporter,importer,trade_weight
DEU,MYT,3.434167773119525e-05
DEU,NAM,0.00039894374635392746
DEU,NCL,0.00021756029420495431
DEU,NER,0.00015877795322501943
DEU,NFK,8.238868014805044e-07
DEU,NGA,0.004479468763499376
DEU,NIC,0.00019646150020050896
DEU,NIU,4.832565645445365e-06
DEU,NLD,0.2464042937153192
DEU,NOR,0.030288059796084725
DEU,NPL,0.00017680637349819963
DEU,NRU,1.2880070876102768e-06
DEU,NZL,0.003999141410646387
DEU,OMN,0.0025006282377498953
DEU,PAK,0.0036869724622716196
DEU,PAN,0.0012702742895481544
DEU,PCN,1.1947163758443976e-06
DEU,PER,0.002572031830069253
DEU,PHL,0.0063306418686094774
DEU,PLW,3.089288317010986e-06
DEU,PNG,9.424656816922002e-05
DEU,POL,0.14904495305197585
DEU,PRK,0.0001284585173616507
DEU,PRT,0.031747313864733936
DEU,PRY,0.00047802520652304756
DEU,PSE,0.000261354164778412
DEU,PYF,0.00014792153292608685
DEU,QAT,0.0048479591478536345
DEU,ROU,0.03466179312331606
DEU,RUS,0.093721307460435
DEU,RWA,0.0001514687222648294
DEU,SAU,0.023832696659368723
DEU,SCG,0.0028317037296705233
DEU,SDN,0.0011511323600869765
DEU,SEN,0.00043235435109906505
DEU,SGP,0.02314314921773562
DEU,SHN,2.099507318967121e-06
DEU,SLB,5.4391939925159385e-06
DEU,SLE,0.00012702651972425124
DEU,SLV,0.0006876769864596332
DEU,SMR,0.00018940418610111448
DEU,SOM,2.602275149134875e-05
DEU,SPM,1.9400856063557843e-06
DEU,SRB,0.009484368187274113
DEU,SSD,3.1805409425821525e-05
DEU,STP,6.202070690558858e-06
DEU,SUR,8.374149144594375e-05
DEU,SVK,0.035595713506192804
DEU,SVN,0.015605747142002335
DEU,SWE,0.08079295430090423
DEU,SWZ,3.7594032807646234e-05
DEU,SXM,2.0720346723683298e-05
DEU,SYC,0.00011857276847376046
DEU,SYR,0.001671559837977143
DEU,TCA,3.928652207973621e-06
DEU,TCD,7.060522322328023e-05
DEU,TGO,0.00023339181660734528
DEU,THA,0.013810431610594752
DEU,TJK,0.00013261638964828364
DEU,TKL,1.082714415244336e-05
DEU,TKM,0.0008326931840717362
DEU,TLS,8.50142076861313e-06
DEU,TON,2.9482477999058296e-06
DEU,TTO,0.0006204828928075621
DEU,TUN,0.0055083211477938146
DEU,TUR,0.06483068016682521
DEU,TUV,1.0670295013089016e-06
DEU,TWN,0.02475815295103447
DEU,TZA,0.0005756118054938411
DEU,UGA,0.00033604826906926956
DEU,UKR,0.017591450313193122
DEU,URY,0.0009068533566746766
DEU,USA,0.34010635912785564
DEU,UZB,0.001634793180952834
DEU,VCT,2.032050287337171e-05
DEU,VEN,0.002633025915301484
DEU,VGB,0.00048801563567982086
DEU,VNM,0.007032379295593861
DEU,VUT,6.174383438519184e-06
DEU,WLF,6.240903437400708e-07
DEU,WSM,6.3041277384737895e-06
DEU,YEM,0.0007300383933837735
DEU,ZAF,0.029127528744887114
DEU,ZMB,0.0002481345772221067
DEU,ZWE,0.00023687344950063
DJI,AGO,4.872374464961285e-06
DJI,AND,8.98317557321425e-09
DJI,ANT,7.589345445837051e-08
DJI,ARE,6.445561611766682e-05
DJI,ARG,5.1763865368225e-07
DJI,ARM,5.78949394566883e-10
DJI,ATG,3.087730104356709e-09
DJI,AUS,1.8650250421632941e-06
DJI,AUT,7.533681542740079e-07
DJI,AZE,9.623236292763193e-08
DJI,BDI,2.5086671903006954e-07
DJI,BEL,2.562880768404533e-06
DJI,BEN,1.9539758294230645e-07
DJI,BFA,1.186632979821925e-07
DJI,BGD,2.5009604783163733e-07
DJI,BGR,1.7546297503453258e-07
DJI,BHR,2.1675061236202757e-06
DJI,BIH,9.006223469492315e-09
DJI,BLR,5.580230858077527e-06
DJI,BOL,1.828420571599463e-08
DJI,BRA,1.4947321144902244e-05
DJI,BRB,3.59478382247411e-10
DJI,BRN,4.497263761063663e-09
DJI,BWA,4.877591889481423e-07
DJI,CAF,5.3789317933125764e-08
DJI,CAN,4.810473113134564e-07
DJI,CHE,8.185505908549345e-07
DJI,CHL,1.5798128904030959e-09
DJI,CHN,1.1481523053623172e-05
DJI,CIV,6.710515400816407e-08
DJI,CMR,2.501515462485457e-07
DJI,COD,8.502798935042577e-08
DJI,COG,6.768248169574337e-08
DJI,COL,6.314118858996684e-07
DJI,COM,1.6660498623127642e-07
DJI,CRI,5.984889366335153e-08
DJI,CUB,1.4581199980549197e-07
DJI,CYP,1.0964515005207788e-06
DJI,CZE,1.9932429035373897e-07
DJI,DEU,1.260392224884831e-06
DJI,DNK,1.500754890986057e-07
DJI,DOM,1.1995183973895216e-07
DJI,DZA,2.0042244204333024e-08
DJI,ECU,7.285756492071684e-08
DJI,EGY,4.454465924004281e-05
DJI,ERI,4.331211993142751e-05
DJI,ESP,3.0907377653813994e-06
DJI,EST,1.1146352504983759e-08
DJI,ETH,8.642259465374304e-05
DJI,FIN,6.923091155277566e-07
DJI,FJI,1.2643548433852802e-08
DJI,FRA,1.669240077811908e-05
DJI,GAB,4.436449749029327e-08
DJI,GBR,5.203031074514679e-06
DJI,GEO,4.2549450595651393e-07
DJI,GHA,4.527043707045632e-07
DJI,GIN,3.012958600849248e-08
DJI,GMB,4.921788810583e-07
DJI,GRC,5.68111887148201e-07
DJI,GRD,4.612675241679937e-09
DJI,GRL,1.9006946463460478e-08
DJI,GTM,7.163496002277855e-07
DJI,GUY,1.152853478505732e-08
DJI,HKG,5.2677883301557046e-06
DJI,HND,1.2617691216884128e-07
DJI,HRV,7.372460155214446e-08
DJI,HUN,2.0789429481791693e-07
DJI,IDN,1.0635091263345242e-06
DJI,IND,1.3284196831183695e-05
DJI,IRL,7.612477690535524e-07
DJI,IRN,1.2982467175290976e-07
DJI,IRQ,2.2480642830861778e-07
DJI,ISL,7.685269414152546e-09
DJI,ISR,3.481083498788734e-06
DJI,ITA,5.779631069734511e-06
DJI,JAM,6.522073048859342e-08
DJI,JOR,4.016974154500325e-07
DJI,JPN,3.6843818616109833e-07
DJI,KAZ,9.587982184749806e-09
DJI,KEN,1.0816631301754107e-05
DJI,KHM,1.4862274235636963e-06
DJI,KNA,7.446878486977947e-09
DJI,KOR,2.2058041031817714e-06
DJI,KWT,6.7758206402580205e-06
DJI,LBN,3.7777801497090287e-07
DJI,LBY,3.139570671059757e-08
DJI,LCA,6.357091391322637e-10
DJI,LKA,5.75936803552951e-07
DJI,LSO,2.094245375313996e-07
DJI,LTU,1.967481945784646e-08
DJI,LUX,2.3375239471595026e-08
DJI,LVA,1.0656957374064477e-08
DJI,MAC,8.083722821001517e-08
DJI,MAR,2.9614291616349288e-08
DJI,MDA,3.7484135310977407e-08
DJI,MDG,4.2801211595990287e-07
DJI,MEX,1.1329829812618233e-07
DJI,MKD,6.559156081975393e-09
DJI,MLI,6.864901906034243e-08
DJI,MLT,1.4985275304955123e-07
DJI,MMR,2.217603220169423e-08
DJI,MNE,3.973182119576648e-10
DJI,MOZ,1.459393938988498e-07
DJI,MRT,7.449957703120618e-07
DJI,MUS,1.0446936616652128e-07
DJI,MWI,6.717421169738528e-08
DJI,MYS,1.9989173843164392e-06
DJI,MYT,9.240108016946872e-08
DJI,NAM,4.381852280447389e-09
DJI,NCL,5.549589425305821e-09
DJI,NER,6.130317291869085e-08
DJI,NGA,3.0732024477352e-06
DJI,NLD,7.749831126166904e-06
DJI,NOR,7.475838569982861e-08
DJI,NPL,3.085754865245834e-07
DJI,NZL,1.087697075727646e-06
DJI,OMN,1.0080447134920715e-05
DJI,PAK,7.838315968956085e-06
DJI,PER,1.7444161496426998e-09
DJI,PHL,1.8776226701763504e-07
DJI,PLW,1.608192762685786e-10
DJI,PNG,2.4393446222715103e-08
DJI,POL,2.9194042025016105e-06
DJI,PRT,3.6237633105199017e-07
DJI,PRY,5.504332988972358e-07
DJI,PSE,5.482991325015775e-09
DJI,QAT,1.2495070828265495e-05
DJI,ROU,6.339041792550845e-08
DJI,RUS,2.419980949413418e-07
DJI,RWA,3.1254438013012615e-07
DJI,SAU,0.00012191825846196607
DJI,SCG,5.78949394566883e-10
DJI,SDN,1.487885801400535e-05
DJI,SEN,6.50733821917017e-07
DJI,SGP,1.7562078289102007e-06
DJI,SLB,1.8429889060379107e-08
DJI,SLE,5.233172769268678e-07
DJI,SLV,1.6536005583380904e-08
DJI,SOM,0.00016330549308791223
DJI,SRB,2.5901363436668715e-09
DJI,SVK,3.756925102898566e-06
DJI,SVN,5.1942076159270425e-08
DJI,SWE,1.5972131576970589e-06
DJI,SWZ,1.0382870874196537e-07
DJI,SYC,1.3013117437356279e-08
DJI,SYR,1.6921782647276947e-06
DJI,TGO,2.973274079440619e-07
DJI,THA,2.1463678487483853e-07
DJI,TTO,1.4712125791346673e-08
DJI,TUN,1.3110668518349315e-07
DJI,TUR,9.79387911786655e-07
DJI,TWN,3.7584940617325517e-07
DJI,TZA,8.491755380741639e-07
DJI,UGA,2.455705568853232e-06
DJI,UKR,1.0578881192095653e-07
DJI,URY,1.1238429423945375e-09
DJI,USA,4.5553597246156876e-06
DJI,VCT,1.8541516558024358e-10
DJI,VEN,1.9150737816359442e-08
DJI,VNM,1.0617731885828168e-06
DJI,VUT,5.2218965000150234e-08
DJI,WSM,9.951875213796747e-10
DJI,YEM,1.7975384969158405e-05
DJI,ZAF,1.4374959148690234e-06
DJI,ZMB,2.521375967393382e-08
DJI,ZWE,9.239225087586969e-09
DMA,ABW,1.094532210300975e-07
DMA,AFG,6.621970199294414e-10
DMA,AGO,1.2228491368391572e-07
DMA,AIA,8.935415886607646e-07
DMA,ALB,9.643564690168645e-08
DMA,AND,1.0872036672814546e-07
DMA,ANT,3.7515833445250075e-07
DMA,ARE,2.379099247238589e-06
DMA,ARG,6.055765947370847e-08
DMA,ARM,1.6042772863065177e-06
DMA,ATG,1.3107983151767539e-05
DMA,AUS,1.285930609755004e-06
DMA,AUT,2.82158880830648e-06
DMA,AZE,4.3916591029806296e-08
DMA,BDI,1.390184890448444e-07
DMA,BEL,4.5309249924359127e-07
DMA,BEN,2.1278774159604696e-06
DMA,BFA,2.698131217659936e-08
DMA,BGD,7.425402663625118e-07
DMA,BGR,1.2093830307737088e-07
DMA,BHR,1.4945029943213287e-07
DMA,BHS,1.498366356846235e-05
DMA,BIH,6.230201829027586e-09
DMA,BLR,1.4910419112304975e-06
DMA,BLZ,1.384895156456615e-06
DMA,BMU,7.694996476260416e-08
DMA,BOL,4.505546479344685e-08
DMA,BRA,3.039332962157295e-07
DMA,BRB,5.582229374416983e-06
DMA,BRN,2.7559504774572042e-08
DMA,BWA,1.5987328052582225e-09
DMA,CAN,2.137959308829151e-06
DMA,CCK,3.042322308704405e-08
DMA,CHE,9.317522001895767e-07
DMA,CHL,6.037349990247771e-07
DMA,CHN,4.887313698530582e-06
DMA,CIV,3.615045331291692e-08
DMA,CMR,1.2936255283257326e-07
DMA,COD,6.03681507265505e-08
DMA,COG,2.559391482027291e-07
DMA,COL,5.265182238017177e-07
DMA,COM,1.7027923369614206e-09
DMA,CPV,4.869886754156673e-07
DMA,CRI,3.143132345031235e-07
DMA,CUB,4.187628002510598e-07
DMA,CUW,8.15713209063941e-08
DMA,CYM,2.1494915266909665e-08
DMA,CYP,6.839860842255398e-08
DMA,CZE,1.2372206078435452e-06
DMA,DEU,1.0396334285607448e-06
DMA,DNK,6.696341231270774e-08
DMA,DOM,1.7684790133531283e-06
DMA,DZA,8.633922053523547e-07
DMA,ECU,1.2607960974958635e-07
DMA,EGY,1.6686181934545604e-05
DMA,ERI,4.767818543491977e-10
DMA,ESP,1.840577298010817e-06
DMA,EST,2.0541027216813757e-07
DMA,ETH,1.1625120950392745e-07
DMA,FIN,2.2295497949779465e-07
DMA,FJI,7.96164207039881e-08
DMA,FRA,1.6746046153339988e-05
DMA,GAB,4.00912995780139e-09
DMA,GBR,3.77399685833366e-05
DMA,GEO,7.382456176896239e-07
DMA,GHA,6.698028257012023e-08
DMA,GIN,9.126966926113214e-09
DMA,GMB,1.2572283421231823e-08
DMA,GRC,1.5454141202071183e-07
DMA,GRD,1.6331488183766024e-06
DMA,GRL,9.592396831549336e-10
DMA,GTM,1.0806960765674208e-06
DMA,GUM,5.815603428168905e-08
DMA,GUY,1.0809168719737799e-05
DMA,HKG,2.991490804126963e-08
DMA,HND,3.259529237879546e-07
DMA,HRV,1.6266058464100292e-06
DMA,HTI,3.5712646483169276e-07
DMA,HUN,2.6753667761062477e-07
DMA,IDN,4.452716506205352e-06
DMA,IND,1.2579172072135742e-06
DMA,IOT,4.2002210978381715e-09
DMA,IRL,2.317671255275465e-06
DMA,IRN,1.5685072952814146e-06
DMA,ISR,1.4604978200497123e-06
DMA,ITA,8.429615190789758e-07
DMA,JAM,3.149015509007536e-05
DMA,JOR,8.547285330841436e-06
DMA,JPN,6.932933984510989e-06
DMA,KAZ,2.884038301026413e-07
DMA,KEN,8.517436069171408e-07
DMA,KGZ,6.450826055204893e-08
DMA,KHM,8.513367058911656e-08
DMA,KIR,6.881551431106754e-08
DMA,KNA,7.709849171747334e-06
DMA,KOR,7.1096278261396135e-06
DMA,KWT,1.1628173848448729e-06
DMA,LAO,1.2635980467910751e-08
DMA,LBN,7.321600270764723e-07
DMA,LCA,5.942707956734643e-06
DMA,LKA,1.0504162664349786e-06
DMA,LTU,1.280733756342288e-07
DMA,LUX,2.0540540704717473e-08
DMA,LVA,2.3219780837868734e-08
DMA,MAC,2.620254745903472e-07
DMA,MAR,2.636042937074448e-07
DMA,MDA,5.859736619030969e-08
DMA,MDG,2.2774279909413343e-08
DMA,MDV,6.02788487284343e-09
DMA,MEX,9.93966808473222e-07
DMA,MKD,3.041470912535924e-08
DMA,MLI,6.207813263115686e-08
DMA,MLT,5.083812654764021e-07
DMA,MMR,5.186849249737387e-07
DMA,MNE,2.6135919927766016e-07
DMA,MNG,4.8021151891475445e-08
DMA,MOZ,1.2944029874585295e-07
DMA,MRT,8.039734018963346e-08
DMA,MSR,1.049427606284224e-06
DMA,MUS,1.88092333532244e-08
DMA,MWI,5.918630473090009e-07
DMA,MYS,4.5423219887653107e-07
DMA,MYT,1.1555743424515647e-08
DMA,NAM,4.5568993326870236e-08
DMA,NCL,4.776418504789763e-09
DMA,NER,9.838355724665985e-10
DMA,NGA,2.843068085403766e-07
DMA,NIC,9.6488297775854e-08
DMA,NLD,3.494633750617257e-06
DMA,NOR,5.989783075081334e-08
DMA,NPL,7.864125675916344e-08
DMA,NZL,1.5452511848877408e-07
DMA,OMN,1.9433275211529337e-08
DMA,PAK,6.129528061135128e-07
DMA,PAN,1.438769000216709e-06
DMA,PER,1.7662084515712869e-07
DMA,PHL,1.0002202187311385e-07
DMA,PLW,7.511206197485378e-10
DMA,PNG,1.3078232216321685e-06
DMA,POL,5.5041208867689815e-06
DMA,PRT,3.3045523285964636e-08
DMA,PRY,4.091300913875925e-06
DMA,PSE,7.258940666083685e-08
DMA,PYF,1.012918184443908e-08
DMA,QAT,4.711554500695802e-06
DMA,ROU,3.5442886719385385e-08
DMA,RUS,6.881715952105495e-08
DMA,RWA,2.407588596293561e-07
DMA,SAU,2.5023635218689546e-05
DMA,SCG,2.6135970380872292e-08
DMA,SDN,1.1252076088245882e-06
DMA,SEN,9.839801206160916e-06
DMA,SGP,3.594630098165912e-07
DMA,SLB,6.451690965598272e-09
DMA,SLV,1.7055765518001015e-07
DMA,SRB,4.4927482080515727e-08
DMA,STP,1.5529466113088152e-08
DMA,SUR,2.786358564612364e-06
DMA,SVK,8.321121686553713e-07
DMA,SVN,5.964264602630581e-08
DMA,SWE,1.2948405353841795e-06
DMA,SWZ,6.269996716606204e-08
DMA,SYC,1.5842779903089056e-08
DMA,SYR,1.1876598152008807e-07
DMA,TCA,2.3514300845780206e-08
DMA,TGO,3.2832674243844456e-08
DMA,THA,1.5440908871620345e-06
DMA,TLS,4.423476093128668e-09
DMA,TON,2.5390525735580296e-09
DMA,TTO,1.4950890219899237e-05
DMA,TUR,7.656352904284873e-07
DMA,TWN,1.6083711504544203e-06
DMA,TZA,2.513492764373745e-07
DMA,UGA,5.451460656245877e-07
DMA,UKR,1.1661407770425307e-07
DMA,URY,5.401912519366608e-07
DMA,USA,1.2485938378768501e-05
DMA,VCT,2.48489638127594e-06
DMA,VEN,1.1151490312973308e-06
DMA,VGB,1.1794669099173846e-06
DMA,VNM,1.2461550709426454e-05
DMA,WSM,3.342013760009615e-08
DMA,YEM,2.463751312434624e-08
DMA,ZAF,3.218858042911223e-06
DMA,ZMB,5.283197024145634e-08
DMA,ZWE,8.029072646942483e-07
DNK,ABW,2.080543021145063e-05
DNK,AFG,4.123584469124291e-05
DNK,AGO,9.107074795666661e-05
DNK,AIA,6.841683057482033e-07
DNK,ALB,3.432620339230836e-05
DNK,AND,6.531049413263211e-06
DNK,ANT,3.052312131861711e-05
DNK,ARE,0.0012533757771411283
DNK,ARG,0.0005377756886276785
DNK,ARM,2.0538580471801928e-05
DNK,ASM,8.184582995102713e-07
DNK,ATG,1.3423544942985144e-05
DNK,AUS,0.0028126714511817045
DNK,AUT,0.0024650199358630664
DNK,AZE,7.606593723148345e-05
DNK,BDI,3.8297072810866144e-05
DNK,BEL,0.005166011889451457
DNK,BEN,4.145873516284053e-05
DNK,BES,6.50079287462604e-06
DNK,BFA,4.208111632561906e-05
DNK,BGD,0.0002502414502152863
DNK,BGR,0.0004425028992818588
DNK,BHR,0.00010962084769173096
DNK,BHS,7.724297505331293e-05
DNK,BIH,0.00010598680709558989
DNK,BLR,0.0002943939364778318
DNK,BLZ,1.2845896292564552e-05
DNK,BMU,3.586076688458632e-05
DNK,BOL,4.362119520642289e-05
DNK,BRA,0.0018162534227367732
DNK,BRB,3.1362495322724706e-05
DNK,BRN,1.5633938729599022e-05
DNK,BTN,2.6828857079356327e-06
DNK,BWA,1.3011537894750374e-05
DNK,CAF,1.2298212259108193e-05
DNK,CAN,0.003039614120719523
DNK,CCK,4.6911466396479564e-07
DNK,CHE,0.003193895719852985
DNK,CHL,0.0005606890115967994
DNK,CHN,0.008770322796605598
DNK,CIV,4.4957073931010846e-05
DNK,CMR,2.88334548527761e-05
DNK,COD,2.7366914388948946e-05
DNK,COG,8.668433913005828e-05
DNK,COK,2.0517745180446527e-06
DNK,COL,0.0002695698281591225
DNK,COM,1.3715989120905103e-06
DNK,CPV,7.691821759065173e-06
DNK,CRI,8.16859710496366e-05
DNK,CUB,5.6517567132579744e-05
DNK,CUW,2.9096790615558672e-05
DNK,CXR,9.467317274442092e-07
DNK,CYM,2.307420265667766e-05
DNK,CYP,0.00026022046308282266
DNK,CZE,0.0021177250380841907
DNK,DEU,0.04873115613233782
DNK,DJI,1.518577403479799e-05
DNK,DMA,2.5909927851459804e-06
DNK,DOM,0.00028110053548016276
DNK,DZA,0.00042450051750365816
DNK,ECU,7.760776856940075e-05
DNK,EGY,0.000681513840384716
DNK,ERI,7.686975825951479e-06
DNK,ESP,0.007546819948156326
DNK,EST,0.0008457505969651105
DNK,ETH,0.00011450711499283728
DNK,FIN,0.007507571938547113
DNK,FJI,9.909940483848016e-06
DNK,FLK,2.450620891525166e-07
DNK,FRA,0.012902294932593617
DNK,FSM,4.6304059047441703e-07
DNK,GAB,1.5688796165018658e-05
DNK,GBR,0.02547192643079151
DNK,GEO,5.7515716566629994e-05
DNK,GHA,0.00020401449272643756
DNK,GIB,8.589625971796791e-05
DNK,GIN,2.89877377714601e-05
DNK,GMB,3.5558719903881646e-05
DNK,GNB,2.11166888257004e-06
DNK,GNQ,4.858508948026629e-06
DNK,GRC,0.0020554848008334293
DNK,GRD,6.723315196213773e-06
DNK,GRL,0.0015180512210466463
DNK,GTM,5.291081104025084e-05
DNK,GUM,1.1119761258385088e-05
DNK,GUY,1.6416331218908796e-05
DNK,HKG,0.003163252321478711
DNK,HND,3.7464030252655753e-05
DNK,HRV,0.0005374117233497833
DNK,HTI,1.0440249772975553e-05
DNK,HUN,0.0017863169709164035
DNK,IDN,0.0005163602945197015
DNK,IND,0.0015259312511561615
DNK,IOT,7.03907864219054e-07
DNK,IRL,0.003681279606710251
DNK,IRN,0.0005601746529752363
DNK,IRQ,0.0001421133376094994
DNK,ISL,0.0015069924044287934
DNK,ISR,0.0007499670142664829
DNK,ITA,0.009453908192853244
DNK,JAM,4.05838193328715e-05
DNK,JOR,0.0002330513432858765
DNK,JPN,0.007570379889790204
DNK,KAZ,0.0002032332279523461
DNK,KEN,0.00011861434491097493
DNK,KGZ,1.5202488675910794e-05
DNK,KHM,0.00016984642156625022
DNK,KIR,2.4866224938412877e-06
DNK,KNA,1.1068153028236462e-05
DNK,KOR,0.0024023125239880008
DNK,KWT,0.00030868825520842633
DNK,LAO,9.125283526688979e-06
DNK,LBN,0.0003578760180293751
DNK,LBR,0.0001188621498706371
DNK,LBY,0.00010934074103262207
DNK,LCA,2.9298539785098027e-06
DNK,LKA,0.00012430942749137449
DNK,LSO,2.213086946398672e-06
DNK,LTU,0.0016057996071759707
DNK,LUX,0.0002712039857667192
DNK,LVA,0.001011452887873487
DNK,MAC,3.618275939089059e-05
DNK,MAR,0.0003835726620842979
DNK,MDA,4.887153746417078e-05
DNK,MDG,2.526036883012253e-05
DNK,MDV,3.0357777587966975e-05
DNK,MEX,0.0010629805948644902
DNK,MHL,0.000187940681126722
DNK,MKD,7.703956931909524e-05
DNK,MLI,2.3536454804747905e-05
DNK,MLT,0.00020069402909631305
DNK,MMR,2.171253748821588e-05
DNK,MNE,2.2238411413237116e-05
DNK,MNG,2.7520036772669017e-05
DNK,MNP,2.7840654709319224e-07
DNK,MOZ,4.772633283424311e-05
DNK,MRT,3.284922689895291e-05
DNK,MSR,8.144200826728426e-07
DNK,MUS,6.952096149955922e-05
DNK,MWI,6.809301416185227e-05
DNK,MYS,0.0006739681354694312
DNK,MYT,9.735409765094262e-07
DNK,NAM,6.670932182037603e-05
DNK,NCL,2.4397474114921805e-05
DNK,NER,1.990873677115356e-05
DNK,NFK,1.552143986476406e-06
DNK,NGA,0.0005948492733540112
DNK,NIC,2.0131894177523235e-05
DNK,NIU,4.2219789999215663e-08
DNK,NLD,0.014189226579756317
DNK,NOR,0.018176445201624643
DNK,NPL,1.7800918879586328e-05
DNK,NRU,8.566306782572955e-08
DNK,NZL,0.0005309513119683894
DNK,OMN,0.00034616637445947766
DNK,PAK,0.00042125177259832606
DNK,PAN,0.000291042369945599
DNK,PCN,1.100495767463311e-07
DNK,PER,0.0001926300687255084
DNK,PHL,0.0004325244581047763
DNK,PLW,1.3902709575120988e-07
DNK,PNG,2.632459783266302e-05
DNK,POL,0.007795127709348816
DNK,PRK,2.0148080660039568e-05
DNK,PRT,0.0014260167784038466
DNK,PRY,1.9896731612180113e-05
DNK,PSE,1.8143017923569396e-05
DNK,PYF,1.963733925787777e-05
DNK,QAT,0.00028558740117135396
DNK,ROU,0.0009698042879847169
DNK,RUS,0.004823448446291081
DNK,RWA,3.714302958504794e-05
DNK,SAU,0.0021224571302785942
DNK,SCG,0.00014420344966663672
DNK,SDN,8.259433899186183e-05
DNK,SEN,6.993865373534812e-05
DNK,SGP,0.0017755677236103624
DNK,SHN,8.469588177833546e-08
DNK,SLB,1.576193757472808e-06
DNK,SLE,2.6190059421789915e-05
DNK,SLV,5.4252624267318545e-05
DNK,SMR,9.1937947141696e-06
DNK,SOM,4.560526438030708e-06
DNK,SPM,3.515816827847524e-07
DNK,SRB,0.0004801401188024747
DNK,SSD,1.2978599471696713e-05
DNK,STP,1.7124235196184232e-06
DNK,SUR,1.5523396289070715e-05
DNK,SVK,0.0007976073520010078
DNK,SVN,0.00033812311699107743
DNK,SWE,0.03699215613067992
DNK,SWZ,3.3157633691912855e-06
DNK,SXM,3.5539333613125346e-06
DNK,SYC,1.6266082423390114e-05
DNK,SYR,9.511254503945685e-05
DNK,TCA,7.315383276838162e-07
DNK,TCD,8.64828015167002e-06
DNK,TGO,3.304019196929038e-05
DNK,THA,0.0009505049959917725
DNK,TJK,6.453231046667479e-06
DNK,TKL,9.789863982892296e-07
DNK,TKM,1.80856583951794e-05
DNK,TLS,1.880144233144406e-06
DNK,TON,4.6817191709630734e-07
DNK,TTO,4.610043576123163e-05
DNK,TUN,0.00016305257434645016
DNK,TUR,0.002228427220664494
DNK,TUV,1.9121000161951855e-07
DNK,TWN,0.0010168763158252742
DNK,TZA,0.00010982605626679534
DNK,UGA,8.033815642557685e-05
DNK,UKR,0.0008982197468799325
DNK,URY,0.00022376117808709417
DNK,USA,0.022160887249097445
DNK,UZB,4.6239798750392795e-05
DNK,VCT,2.1389146951563133e-05
DNK,VEN,0.00018729745447934061
DNK,VGB,9.700521748423838e-05
DNK,VNM,0.0007491491397094124
DNK,VUT,1.2971167873097496e-06
DNK,WLF,1.0062241383784985e-07
DNK,WSM,1.2318674575875417e-06
DNK,YEM,0.0001858895080269041
DNK,ZAF,0.0008985517610444033
DNK,ZMB,6.756766525185499e-05
DNK,ZWE,7.22885029159873e-05
DOM,ABW,2.971269185852671e-05
DOM,AFG,1.9052462372911958e-07
DOM,AGO,4.7445470482201713e-07
DOM,AIA,4.534801061335383e-06
DOM,ALB,3.256602169385501e-07
DOM,AND,1.964567824819e-06
DOM,ANT,4.029210523433265e-05
DOM,ARE,3.2277641414067445e-05
DOM,ARG,1.8990812619587258e-05
DOM,ARM,1.4533756402058484e-06
DOM,ASM,3.285348615018509e-07
DOM,ATG,1.98557530115952e-05
DOM,AUS,7.133514733265895e-05
DOM,AUT,5.5209336098489513e-05
DOM,AZE,2.6298681648626387e-07
DOM,BDI,2.626115715083038e-07
DOM,BEL,0.00033618888006016104
DOM,BEN,8.118493395347801e-06
DOM,BFA,3.0833553470443328e-06
DOM,BGD,1.4421096872847132e-05
DOM,BGR,4.902374225954026e-06
DOM,BHR,1.6077382642867109e-06
DOM,BHS,2.3073593593085283e-05
DOM,BIH,1.9987478021322375e-06
DOM,BLR,2.042636491568311e-06
DOM,BLZ,3.4809466432947818e-06
DOM,BMU,5.9262709293344054e-06
DOM,BOL,3.807146149784639e-06
DOM,BRA,6.761953540930487e-05
DOM,BRB,3.728682924919521e-05
DOM,BRN,2.188168284399518e-07
DOM,BTN,2.3185296139726123e-07
DOM,BWA,1.7890198489136616e-08
DOM,CAF,3.449787416536681e-06
DOM,CAN,0.0013344568108993775
DOM,CCK,3.060409747305906e-07
DOM,CHE,0.000515293990671005
DOM,CHL,4.902572830593583e-05
DOM,CHN,0.0005542218491357072
DOM,CIV,9.414394068166779e-07
DOM,CMR,2.500966386640662e-06
DOM,COD,3.1924329131649817e-07
DOM,COG,2.1829759920015702e-07
DOM,COK,2.1276957847778606e-07
DOM,COL,8.971860646790564e-05
DOM,COM,6.116240875216871e-08
DOM,CPV,2.277393514652043e-06
DOM,CRI,0.00012328228581046406
DOM,CUB,0.00013532237245172924
DOM,CUW,4.211649315030241e-05
DOM,CXR,1.3769592393008817e-06
DOM,CYM,5.736573430225853e-06
DOM,CYP,1.0777777932205065e-06
DOM,CZE,3.290975912318109e-05
DOM,DEU,0.0004634464172423695
DOM,DJI,1.4953165506600992e-07
DOM,DMA,1.2325309904681261e-05
DOM,DNK,1.303380749944525e-05
DOM,DZA,2.2445262590082687e-06
DOM,ECU,5.062339636145238e-05
DOM,EGY,2.366063231342339e-05
DOM,ERI,2.5520127152337913e-07
DOM,ESP,0.00038508148927047646
DOM,EST,6.6043073235822615e-06
DOM,ETH,4.5405619862096213e-07
DOM,FIN,0.00013238191574892132
DOM,FJI,3.311249978455178e-08
DOM,FLK,8.043707201082924e-08
DOM,FRA,0.00031342625496965775
DOM,FSM,2.115246480803187e-09
DOM,GAB,7.851764664877662e-08
DOM,GBR,0.0004909642314548006
DOM,GEO,4.509407508413427e-06
